id,Kingdom,Supergroup,Division,Class,Order,Family,Genus,Species,Taxa
74c20970ffd0e590dedecd10d2bf51df0b7e0ac7_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
77fb4ebb5f0d11072ab3eab8c0523aca1cb01ffa_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
5270e6a14870511f046277ea35df479a95fa0164_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
d8eeff1816e9c7426d57ad4ecd1e48a2c23f9f6b_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
e4541d46bb5210d729bc1a20bf725be349d96b40_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
8d5999c6206cfabe8b5bc7da52a1b97bbdfa9d89_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
beec88679802024fa1a2c5fac385d683d4e2dfe8_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
f18250786bbb362df55c64828add74eb7e6784f9_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
ad3b516177b9e5e3692de3a8cfd422d627f26717_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
373e118e49937277e8f8c355e400e6607b37e0b2_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
47b5a3ee5e019c5c03c281e54a86e6b69ed79710_11, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
61530013c8d0a02d0fead332cc555aa96dc582ad_10, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
780f613d91ea24322c4c09036ae14bbf8666068a_16, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
bc6a6d22aed4404f5a34c1fd6aa60ced174b2f75_9, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
f41aea1c319a20b58fbda5c5f7b57ec1d9487f44_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
734a9e482a34a0f4268dbdd7fa22d0b95917e033_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
82e8e45cdd501fde81649edad7bff112be473ac3_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
ef7915946225c85d49ea7d786ca739f2671295f7_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
843f00a056540a09db3361320d77bbe88673723d_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
886a21206671d79c5661a5078a0921a17ebb77ea_13, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
94f4cf05a4c6538936075863c44971c09731e8ed_25, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
740c82a8de7f2cb6c553c04da9c459e07a06e735_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
81ddd63b44ef24dff07bde5b06fb6990dda1f646_13, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
8cca89ded4947ca8c5e647047ce5daffc9d7434c_9, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
0a0c1b56accf9eba17ed501ae2e4f8363c4a3a1c_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
78a9d164bc0d860d6cf18626b75d57aabd822a86_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
b2d3ef9471031a552a57c5e4aa3ffc31b0fc2e7c_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
bc36444c6708c37d41dd8edeb7e043acb85f656a_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
2fd4b9ebed70daf5ea7cf574332944c0cf620df0_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
b74adf0b9e9dd8893bc2ea68c1e64373ac5d7b48_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
6a6849ee9c4e9c5b6598adff5e195a8d95d8cfe5_11, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
cd78fe2543d983ae232bca70e4c216235c32e462_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
9e0fc5193cc4d1bfbc64efa6353834493b621bbd_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
1e4a0fe80dd0a02fab30d7701db7cb705133e318_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
75cd1fd575e3b60582b34ca9773045196526f0bc_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
19df2e9bcf2981e3591ae5e45e5fee9d88544aeb_12, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
fa0a7063afe41b6368b3575e4d3ece64d2f344b5_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
8b734607e12451ea47e38e8bbf3ff41c70317a35_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
a622b3ef41fbc2845925b61c5e0c3f0f8aecad5a_10, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
11181f946a38474ababd0ddd7ac6e69bf92148eb_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
51ffaf00e7d06283a12874397895536c3a4ecbfb_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
52ba67f935ccb25c5ff7dc12a6266db803829677_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
24753177635084ba5801467c60e5000ed8ac2a49_12, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
ca17b2ae48a9ce7435502b095bf0c9b885ba7190_30, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
e3a65c7b620975f5c0236bb61dca4a142b423c8b_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
d9d8587ce2a3d1b8ce144f01e04c2cb147f4acc6_15, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
632b5e2cbb448a0d733c7c6c034151f0634167c2_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
8190043449dd05c4a4f2e467ec9585afa6ac25e1_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
f9a68fc0e27119d470ece9516db8ce90f8a7731b_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
85eb1923d8b7990ef4154ac40d858c2397a5a296_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
da74363341490237e38d76f5a2ab46e6295604e5_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
72e2bd0ca937909e4860f89e1cb97fa115961d91_19, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
d8577d79e5c743f1db1f0ea0ca2c8b9e824923f6_8, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
641f796c8a43062997d187217c08195d59096f4a_9, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
450c91b84436348fb1c70228271b4f0ca9e4f623_11, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
6655220b12dfc0c430335405bdc4be99e61efe20_7, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
fd3e3788800d588ec6009d3829088d5c22218578_44, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
d57735d3b9a118747f206e3b00d262d21e184caa_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
b830f2720ec74c3da684a7eb1c6cca5cd151087f_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
4a9233d82aa0b228f3e4688434abff9e1eb15ec8_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
5148e1e450b7424bfaad45e142d77317fce31752_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
7feb7d6316f2b44c461997299737a4b6fef35409_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
50cf689e4cec46a44c3c72cb9ce1983ee71e6e5b_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
2c06d2483357d3cb8b772dc0f1e75da09b5de851_9, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
461e92c52c821610d2f8c537fc4412b2e837ac2a_49, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
bcac6fa731f4ffbe996c4d1d97fad417dd75335a_5, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
9e1ab6b10cf98892faa06f5fe0373a22eeb7e118_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
163e16ae2c970dec25ee147f324ea47a10f3c71b_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
69171bf6b1fd8622cc8f1d208c638607f9b96911_9, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
97f29a0890fb38db2b486365cb4e4907fc1aed9a_46, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
6cfd0a3f13cd258ba5c9cbafe309957e27925a71_15, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
078b8c62f4bf43c84045106eb1961943841aeb52_14, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
ab0500dd2306a6260b418d5119d2fe0f23b8a5c3_10, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
4d0fe7fe58f7cc1f44a0b60c6dac445f647f8956_4, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
11e08dfc345ee6370145145fc98510adf09545c6_3, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
59bb019e669da49764b4eb047f4d0e59bf16f65b_6, Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,NASSO_1_sp.
62aadb981751139301db011f8531b9d9f12b5a6e_129, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
0059af8ca127c0a79069831e614e5beee26d9dbc_61, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
ce1c9acbc3b0878c8a0938c463cf7a26156fb542_29, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
e94c6763dc420be9987bc1a3f92ae5f9a7891cd3_40, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
7e5c28cfe3af44a6ccb6778a43bde709b1e8b7ab_88, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
7969e7301777f651ff54537e8268f1a3483a99a6_20, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
55dd4b9fd2f19032e2d12dbcaee1680d5ee235c8_6, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
38fab3233959c8e83e273793b48e615713574db2_47, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
714b8da7656a38514f31f2c7e197cb67c2135ef3_9, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
767ca3b58ee1732b895b8291a6cdcedf5e45f959_10, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
6f1e95d42a32c5f03eb60d137266c6979ea65674_17, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
afa6aa8ad9811806230a6fb7965e6fb804a76aaa_5, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
b21f0f6d931fe37cbaf11d5ad37d6c0e94189e42_5, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
51b1886727d07568ba14274c3931b75124fc16fb_6, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
eed5102ce73c0eaf95d63ea08c4bfce14806d5f4_7, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
24e56c2e7e2aa3bc24990a4c9e13502eb1840232_15, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
2545d8262df8d92efd06941db037141d33752ae9_16, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
d05e20f509cfc98bb2c8ee108bfa0f17d345c4e3_3, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
2367b4bde9a8f674315c7c6c6c62efe624df569b_13, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
203b068019faac04d474f4992aa9a60265bf6a16_17, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
011b4e3e9dc0ee40bd23635914f7fb5aacdb2780_4, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
5a1fae37ce972237407cc87a0365b25532f37db5_10, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
14f9bc6424b1e211ad05120dad370640ec3042a8_11, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
8393133094d184d9205e3f64725a2a3b04f3c671_10, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
cc0e098171ceb13d07f87cdd1ed6604a1a8eca1a_5, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
a4f23181bebdaddee2ad3c218c3bd048f296732c_7, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
3cc7725ec0e07c0cfb3a881682a0f73ff057f505_12, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
f78b41fbd9fc57eb478cb11c4ac16e7c5e804356_8, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
b31797c0b4b7580949b7d3d7d4d864b036122c2e_104, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
dbbd69a9b3289d459d67d3b472feb8dd493d538d_17, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
1c1b2b4912513de8647a42995fa1431f53ad4157_15, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
9edcbfaad030a6296d4adeef2823d1b3a279d25b_5, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
2cf9da0ca9af8f07062d8a21d68e3293723fb391_19, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
0828454bdb750575567d8a9fdc1526c3410976ac_8, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
5dacc22ab50aa7b1a781d62b24a95598191a4740_6, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
f44f6892719c10536e8e28523ed805604dd64702_21, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
a7120f0fafb5ecb299ee982ead45ec6e39fc2f81_3, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
446a97eb27a4cd94b4de21e498286b330913ac5d_83, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
f989953c3b76ddfbb1615d7399ed2ba5060d273e_10, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
30327fd134153fd72c6b4feac24242a99b926e1c_3, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
131c741bd2cf7e5a328a225fbfe61fee37c56327_3, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
5d4d22f1e2ce9ae4495df6c268146e65af1c16e2_3, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
0e849998e728181ddc17bff204fcddfc211296d6_4, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
6ab739d2501265906a21e671f217a1c882cf51fe_33, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
a16451308f2f48c43c1728e214f91a47029cbf33_31, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
66833d3bf19dcb3db23259cb1f5b190aa759c42f_6, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
770cd0e0e35cb1b8af96641b5b0fb46abd8037ff_11, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
ae433fa684adb7f153f8089c8d1127ada1592b7e_49, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
cebe89c2dca9bcf55bb43ed8431cdbae5464b6c2_8, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
e2c7b4ebda58d171b2d619fa4b14edb4ad1ac519_4, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
856df010efcf47b45d1c363c30206c8816129864_3, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
7966e685153625b1095985328e5fe1939fc53e42_42, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
61c62d3dc7ecca942d2012175116aef3cde9c61b_9, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
9393bc0f6754c347e5db236348ea064316f206ca_8, Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,OLIGO5_XX_sp.
