"","X1_050_06.y","X1_090_07.y","X1_120_01.y","X1_200_02.y","X1_300_04.y","X1_400_05.y","X1_600_03.y","X3_040_07.y","X3_060_01.y","X3_080_02.y","X3_120_06.y","X3_150_07.y","X3_200_01.y","X3_250_02.y","X3_300_01.y","X3_400_02.y","X3_500_04.y","X3_550_05.y","X3_600_03.y","X3_800_03.y","X5_020_06.y","X5_050_07.y","X5_080_01.y","X5_120_02.y","X5_200_04.y","X5_300_05.y","X5_400_03.y","X5_500_05.y","X5_600_03.y","X6_040_06.y","X6_080_07.y","X6_200_01.y","X8_040_06.y","X8_070_07.y","X8_200_01.y","X9_040_06.y","X9_070_07.y","X9_380_01.y","X12_040_06.y","X12_120_07.y","X12_300_01.y","X12_1900_03.y"
"K10446",0,0,0.520718701,0,0,0,0,0,1.005341359,1.648717806,6.628227533,1.542957224,1.448598479,0,0,0,0,0,0,0,7.147884283,7.034390952,3.810758323,3.611013883,0.529464885,2.044648482,0,1.319942732,0,11.02249383,1.303493928,0,3.639004494,0.858845178,0.500129762,4.127803134,1.808509859,0,0,1.356098557,0,0
"K10448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.06482,30.96151,0,0,0,0
"K10450",0,0.6401528,0,0,0,2.249846,0,0,0,0,1.453099,2.367825,0,1.507081,1.725304,0,0.9636161,0,0,9.048196,3.134045,2.313212,0,4.156102,0.8125179,0,0,1.012793,0,0,3.000517,2.964575,0,7.907914,0,0,0,0,0,3.468453,0,0
"K10454",1.174246,0,0,0,0,0,0,0,3.101697,8.901642,0,1.19009,0,0,0,0,0,0,0,0,0,1.550188,1.306335,0,0,0,0,0,0,5.667798,8.043124,3.97339,1.684068,1.324862,1.543009,7.163533,0,0,0,0,0,0
"K10455",0,0,0,0,2.60219566,0,3.136634688,0,0,0,0,12.84211984,3.444790486,0,0,0,0,0,0,0,0,0,4.027575374,3.220143413,1.259076012,0,14.64619266,0,0,5.560050709,4.649594294,0,6.057527855,2.042347648,0,11.04298003,0,0,0,1.074941394,0,0
"K10478",0,1.197438,1.494749,0,0,0,0,0,0,0,2.718094,1.107284,0,0,0,0,0,0,0,0,0,5.048143,0,0,0,0,0,1.894481,0,0.4794034,0.9354362,0,1.044594,4.930716,1.435648,1.481133,0,1.763504,4.777386,6.487915,0,0
"K10523",0,0,3.806683,0,0,0,0,0,0.8166097,0,10.807457433,5.529709324,0,0,1.510947831,0,0,0,38.78387,0,2.159034931,4.951987916,1.03179,4.108592635,0,1.831922428,6.207988482,0,0.685766805,9.037112738,2.756063893,6.184716206,7.928864797,1.923726446,7.940163895,2.773758621,1.10175,0,1.622211,2.430019031,0,0
"K10570",0,0,0,0,0,0,0,0,0,0,2.006908285,1.635129101,1.535133633,0,0,0,0,0,0,0,5.410627546,0,0.897422709,1.435022094,0.561093611,2.70848746,0,0,0,4.601584893,4.489423085,2.729628832,3.856388275,0.910150147,3.180036553,2.187193178,7.18704411,5.208340357,0,0,0,0
"K10573",2.830991,0,0.9682966,19.09695,22.38325,2.726228,46.60237,3.207622,2.492628,0,6.162723,0,0,23.74047,4.181239,1.657401,3.502957,16.13322,0,0,1.898824,0,0.7873614,4.196763,5.907363,2.851577,0,0,2.846579,0.6211138,3.029872,4.789726,5.413496,0.798528,0,0,0,0,2.475828,6.724581,6.047226,0
"K10577",9.505045543,19.722230402,3.83008756,0,0,14.138485224,41.604191713,11.520929,8.772940023,4.378481,4.492322335,3.770256,3.847027,1.346356565,14.591298,13.133780463,9.206118,17.06708,38.79368,0,7.014805,12.350407123,5.948204,1.213246,10.862102157,8.220364106,7.236355985,65.167728001,9.370353605,10.40349093,8.028105908,4.928553991,6.693907828,8.874455812,16.705111606,5.98231251,7.327937898,1.08767,7.96781,25.564742381,24.447769831,0
"K10579",7.851063,5.608249,1.534477,0,6.583191,4.320302,50.109921,6.847922,5.925168,6.073142,4.9120534,16.641967,5.058688,0,5.102171,0,19.9294296,0,0,52.02713,5.265925,14.0970208,9.981964,2.7667544,6.463081,3.7970605,21.238962,21.89601,9.209357,19.19365,6.722088,1.499147,12.8905524,11.441516,1.5044024,8.362744,0.6661745,2.715561,4.90436,1.998105,36.464996,0
"K10580",10.693161821,8.289120099,4.546384384,22.18674,7.900204186,15.134248746,13.96972822,8.035601512,9.647763279,4.57958,1.7876579,11.747224696,20.417504129,30.710097774,32.17788464,20.8448427,14.167064117,13.681200642,20.7150633,14.54478381,8.509031,1.860872,2.352222,12.256978804,28.33376515,42.451139066,15.27556199,10.349991573,24.964684099,5.068915,2.28887378,0,2.582279744,1.394746833,5.690846265,1.91094,17.38931689,14.514336625,8.80768719,3.3809355,6.312588633,6.206646071
"K10581",1.412534,0,3.240977,0,0,0,0,2.112347812,4.439533109,14.741269741,2.617861162,1.938531,0,0,0,0,0,0,0,0,12.099138,13.638207447,1.277299807,2.749386053,0,0,3.289687631,0.8291708,0,8.003886875,2.180219313,0,6.711714549,12.571042019,3.412545,18.66423437,1.049835239,1.9118501,10.301496824,3.7768591,0,0
"K10582",0,0,0,0,0,0,0,0,0,0,0,0,0,2.90849,4.994452,9.238836,0,0,0,8.730981,0,0,0,0,2.352097,0,0,2.931859,0,0,0,0,0,0,7.405928,0,8.703642,7.277764,0,0,0,0
"K10583",19.135411005,3.383457041,14.003199741,0,14.369256509,27.38668915,21.77367313,8.102362,7.436504131,7.152554,10.160041943,4.092595412,6.948184784,1.486506,10.500799134,38.105250482,22.43111167,33.7866015,1.787908837,39.59871899,10.845826117,8.268534501,17.082278418,7.813309311,15.457043234,18.969789209,39.481163528,25.886539297,24.822517016,4.805956176,6.324999756,6.822908,12.569262654,5.258932183,2.5482004,6.9407671,22.858926778,23.887492895,8.525178045,12.770612277,13.493167288,0
"K10585",0,0,0,0,10.8449,46.01081,0,0,0,0,0,7.645827,22.73113,19.46576,21.35585,0,0,0,0,4.869513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.227671,3.04426,0,0,0,0
"K10587",5.753897645,2.327096,1.936593,13.14465145,21.29901065,23.49845949,87.31080138,16.850429484,6.705008647,20.52529965,11.6073463,10.010070822,7.773608259,20.94122197,1.567965,12.304349489,12.26035,9.859193,0,0,1.898824,2.803012,10.148782093,4.725446007,10.113052725,6.581327226,7.049084979,14.259823863,31.1105614,1.282559625,8.719735458,12.36309162,6.317940177,2.447436382,13.645522775,7.925024631,1.681497,0,4.951655,17.020381441,26.90564151,0
"K10589",4.092069303,5.606186625,11.721890783,0,7.3531741,0,0,0.772745267,14.749703275,0,2.386054311,0,0,0,6.79926524,5.989245446,0.843894141,1.295546841,0,0,0.686165948,1.266133274,1.778273691,5.004639554,4.980981013,6.182738193,2.069329494,0.886961518,18.12995992,0.448895869,0.547442763,0,7.152504684,2.597030703,0,3.553878233,5.4686872,0.825640318,4.473370372,4.708161872,3.642079083,0
"K10590",0.7419686,0.4512297,2.537788,0,28.71931455,28.7914631,0,2.24181,4.1070905,0,4.8965745,11.27729158,11.307045961,2.419701938,7.167081324,0,5.76918596,0,0,0,17.663823,5.6863822,6.37193,6.8541705,1.24682,2.920132938,3.133497993,1.602112377,5.028956573,13.889725,5.009144,1.882994,17.165847,6.9831367,4.864603721,3.840994,5.569959185,4.541021749,5.1359635,3.8796888,32.01090273,0
"K10591",0,0,0,0,11.0526,45.62885,4.309262,3.634289,1.059071,0,0.9974954,4.32418,10.0739278,20.7403,0,0,4.102911,4.0345522,1.397202,0,3.044416,0,2.230234,19.167995,6.69314,13.793137,1.413828,3.635991,6.739244,5.3841632,3.432895,1.80466,3.8262206,3.386708,19.990673,3.62024,13.892691,18.188394,0.7012885,0,25.010252,0
"K10592",3.46252018,10.1198856,8.525943167,0,30.91632522,40.67077254,13.633111724,2.61544552,2.540563492,2.499850759,2.871422623,2.339492406,36.437516919,47.84773816,19.78172509,16.518690398,15.42869606,46.49523813,2.01101541,2.918447,0,0,1.284004799,6.090672069,21.43307497,23.48030977,21.67561096,41.19396092,61.65919308,1.012893243,1.976408743,1.854464,0,2.0061716,9.656532226,1.485942,15.133345314,15.304213282,3.028127636,2.741559932,12.495633517,0
"K10595",4.778314816,13.067240044,6.619874748,5.581644275,1.708836,14.884142323,10.29899,6.940343664,17.086801935,0.672064657,22.018635617,0,2.312060562,8.504331024,10.181121963,20.302794396,11.425478,0,2.071204,0,4.04022361,4.385704827,6.679466987,10.455624657,10.282504702,22.819101677,12.859109789,21.150196018,7.171575,1.375055156,1.607209505,1.005589,2.931306034,4.2555531,0.7810125,5.615661784,1.412102,2.711058,6.420972655,19.38605921,3.055748144,0
"K10598",9.243691991,2.422673138,13.608890525,0,49.77017779,78.22845567,23.166571,0,5.927225151,13.0572562,11.748477184,10.18305811,37.86612368,21.724810119,10.885552723,20.553780356,11.43777933,0.763447245,127.59981,19.914400073,3.639130117,16.31503162,8.71862187,4.051374523,12.883832792,12.56144321,9.755410236,29.500134605,20.53300749,8.729421451,2.752855076,3.569842706,4.611138551,3.060786185,3.432735459,8.172681651,28.432480129,28.964414323,1.933134651,3.221944875,9.376377174,0
"K10599",1.188717,5.8756728,12.32594,0,3.417672,0,0,3.662563,4.709883,6.538368,0,0,0,3.067228,1.755679,0,0,3.010778,0,0,4.8625615,7.123797,7.364797,4.2988748,2.480468,0,2.404503,2.061249,1.195263,2.6183223,7.7740555,5.127243,3.476981,5.444219,1.592873,12.134098,0,0,0,5.7448114,0,0
"K10609",10.51349137,5.65975109,5.047951625,68.90890955,21.927226795,12.01303,0,5.830920795,9.289968406,12.22047666,14.307489304,4.662812319,11.5757374,27.76593392,13.704252065,7.10417064,15.371924472,0,0,15.09774,8.263457636,2.924597468,3.374891666,7.259710139,17.08502181,6.28269,10.805177986,23.919726122,6.193988267,2.018784586,15.60916614,0,10.870373859,7.933335336,6.096327212,8.068148408,14.5435695,36.94380956,10.558221012,8.040169373,11.739891066,0
"K10615",5.735087,7.347512,7.510640946,4.718624,9.312459177,40.37857864,5.305962533,3.11700001,9.039448001,20.64770615,31.861332677,29.10342718,14.1159332,22.443759,19.446762257,5.671896317,5.037325305,37.484157128,8.25666116,21.326573454,18.425020974,7.033428245,18.599112673,8.4766449,12.180809386,29.404984725,23.980521786,21.410687353,21.385272049,17.108745311,5.687313773,16.053717674,12.74565215,5.697437341,15.76251845,14.468979229,6.296951,7.368053628,6.950088001,13.396820039,13.35381012,0
"K10630",0.718288761,0,0,0,2.065146768,0,0,1.627697478,0,0,2.680503566,15.28758735,0.683461091,0,0,0,0,0,0,0,4.33598482,1.89650601,3.595896418,0.851853541,0,3.376388942,1.452933474,0,0,5.988461911,1.844998587,2.430531204,3.090443923,4.86252557,0.943861913,4.38194846,0,0,0,0.426545894,0,0
"K10632",0,0,0,0,1.329615,8.906924,0,0,0,0,0,0,2.64022,4.773111,0,8.663895,15.25946,0,0,0,0,0,0,1.096907,1.286672,4.968776,0,1.603821,0,0,0,0,0,0,0,0,0.5493658,1.492939,0,0,21.73273,0
"K10636",5.086188,0,0,25.73233,0,0,0,0,0.5597852,1.377036,0,3.86611,0,0,0,0,0,0,0,0,5.11717,3.35728,8.487489,2.261984,0,11.95407,10.28819,0,0,6.137446,9.253948,1.075659,6.686585,0.7173217,0.8354333,4.309512,3.020995,0,0,0.7550907,0,0
"K10641",0,0,0,0,7.662781,3.422134,0,0,0,0,0,0,5.259852788,2.292349,5.540142235,11.55819297,1.62856764,0,0,0,0,0,0,0,2.746405571,3.977200007,1.797049,0,29.77671655,0,0,0,0,0,0,0,45.73229647,42.70153811,0,0,21.50744,0
"K10667",0.663905,0.4468699,1.5392373,5.159996,0,0,0,1.746616,0.8768316,7.3966676,1.3330322,8.323021,1.895143,0,1.0594708,1.6798542,0,1.952194,0,1.579063,10.005843,10.741374,10.464047,14.6654101,0.461785,8.874151,4.244939,0.6682587,0.7750104,16.73795,12.390951,5.134005,3.3187341,10.237919,1.9439334,9.4107487,3.909044,3.8264088,0.5806144,0,0,0
"K10669",0.809582056,0,1.107619874,0,2.821566806,0,23.80742201,1.834575095,0,0,0,0,0,0,7.247278841,6.894596502,9.71459534,2.485642195,34.19895392,22.80461044,0,1.06877437,0,0,0,0.543646044,1.985112596,1.701728494,5.920719221,0,0.840260984,0,0,0,1.289578776,0,2.331610822,3.168154709,24.78054091,7.692146573,0,84.61968044
"K10684",0.6946414,0,1.425548,0,0,0,0,0.5247036,0,3.00908,1.728171,0,0,0,0,0,0,0,0,0,1.863661,0,2.704732,4.119045,5.314803,0,0,0,0,0.3048058,0,0,0,0,1.825577,0,0,1.12124,0,0,0.4946033,0
"K10685",8.024346427,0,1.56834461,5.155202862,1.647909985,0,0,0,0,0,5.7038446,0,1.090752845,0,2.539623689,0,1.89123984,1.451716324,0,0,3.844393257,0.75667048,1.912927353,1.359494616,0,0,0,0,0,0,0,0,0,0,0,0.777029155,20.42633589,29.60530308,1.002521034,0.680735382,0,0
"K10686",0,19.00879049,0.551824955,0,0,0,0,3.655999115,0.355132531,0,1.505181214,0,0,0,0,0,0,0,0,0,1.082125509,2.129887276,0.897422709,0.956681396,0.561093611,0,0,0.699396179,0,1.061904206,7.942825458,0,3.470749447,1.36522522,1.060012184,6.561579533,0,0,2.821911059,9.101684184,0.574378063,0
"K10688",0,4.074981,0,0,4.275855,0,0,0,0,1.610587,0,0,1.415096,0,1.098266,0,0,0,5.182573,0,0,0,2.481749,8.818748,4.137756,0,1.504138,5.157662,4.486184,0,0,0,1.421937,0.838982,0,0,8.833415,12.0027,0,3.532627,0,0
"K10693",11.7005907,9.992525,1.853069,44.2626,0,0,0,1.6923999,13.691384,5.970151,0,0.8980335,0,2.286333,5.5621625,0,0,0,0,0,3.520852,10.028227,3.9056457,8.932165,13.55903,6.2363735,2.2234333,2.1053656,1.319551,7.198039,3.479034,2.998293,2.4659458,3.662159,6.403893,7.4650783,0,0,5.5130076,0.9283448,0,0
"K10704",3.639846,2.382027793,0.495576703,30.23487637,9.372930076,9.767034446,0,2.188892174,3.671602598,3.941813,3.384855817,12.535328216,1.73168,0,2.948946773,0.848262231,2.390429755,0,9.513024,0,3.413168016,0.956392516,12.953807218,6.035001177,2.015602372,0,2.19810751,1.256211592,0,9.737985897,6.232879,1.225697067,4.696461149,10.675478666,0.951963732,7.892736417,1.080962,0,0.633567478,3.441657855,7.737464147,0
"K10726",3.238427,5.858292,5.124355,0,3.028452,0,1.893147,10.63957,43.00986,2.281455,4.6103716,3.321852,0,1.409535,3.1404178,2.46671,0,0,0,0,5.862389,7.725785,5.8809537,3.169512,0,0.7073335,10.811928,3.653008,1.098558,7.395227,6.7808181,0,1.5294102,3.565346,0,4.283964,5.630786,10.20136,13.886464,18.326082,1.55584,0
"K10735",0,1.846812075,2.188278125,0,6.787545323,0,0,0,8.223689143,6.391663873,12.48089947,0,15.3651,3.045778663,0,0,1.947448017,0,0,0,7.56107994,1.99856,2.806961,10.77232,11.601343437,4.859033743,0,9.210754225,0,0,1.369456681,0,1.046781072,1.138708,2.652407,4.104665,7.19349,9.774397,1.765276,4.205802169,6.723838307,0
"K10746",0,0,0,0,0,0,0,0,0,0,5.513508,5.240821,2.108709,0,0,0,0,0,0,0,2.477404,0,1.232729,0,0,9.425181,0,0,0,3.565628,2.529976,0,4.944109,0.8334745,0.9707114,1.5022,0.8775428,1.192391,0,0,0,0
"K10747",13.665481066,17.605407336,10.649868824,0,32.235657662,6.547889587,7.32437733,16.577760631,10.068530471,3.319202746,2.5374354,13.24259068,11.192216156,8.654846703,7.179977467,19.86296288,13.311273675,29.490360243,0,0,12.49098946,12.821993942,13.133769887,11.06693161,16.899373124,27.508948835,6.097131544,20.783495538,1.515422182,26.011544385,6.273815561,6.9024149,23.113786556,10.316989873,13.498996535,16.224745542,7.073932304,5.614770984,6.505805939,7.946324855,8.375249294,0
"K10755",47.2929907,13.136989545,25.505905469,11.336844,15.436784449,13.65659,0,21.863358583,10.611150408,7.616261253,24.182742199,0.7984849,38.162673586,46.558881,35.646244897,15.02771,27.373708893,223.70579516,62.42797194,60.39022559,12.270471639,5.901922048,10.401529052,12.957083007,23.808732087,20.584966199,16.153012269,18.166638223,18.444107268,8.670221715,6.974706457,0,7.782962366,4.916707853,12.785927775,13.329094942,21.210629045,10.735849873,22.154320497,6.993695758,13.419843576,0
"K10756",1.477442965,3.158905365,9.096055554,0,0,0,0,1.619085322,1.300857456,4.800041666,1.837836143,8.161895905,2.811612366,3.812221872,0,7.529337133,0,0,0,0,6.741685898,9.903975832,4.028218869,21.60733268,5.963623526,0,0,0,1.485577981,6.711407196,0.917618345,81.802726768,10.206614484,2.042673958,53.00700441,9.36609585,2.632628411,0,3.876268418,5.091468446,0,0
"K10773",0.9338747,0,0.6388347,0,0,0,0,1.410821,13.56724,13.14756,0,0,0,0,0,0,0,0,0,0,0.6263756,0,0,0,0,0,0,0,0,2.458683,3.198338,0,2.232225,4.741467,0,5.064124,0,0,0,0.5545687,0,0
"K10798",0,0,0,0,0,5.703556,0,0,0,0,0,0,0,1.910291,0,0,26.26065,8.438101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"K10807",643.367230392,539.275923923,562.334233276,446.918639246,396.65173296,530.570564534,318.990966679,576.172877107,540.685191127,438.997627572,401.361253383,381.182926936,389.749856806,466.364997273,505.194228336,511.215322229,449.757113557,355.211738617,418.532288177,331.088941835,451.914564988,471.157507287,459.229343459,410.348294434,468.088803479,415.102464137,476.391911053,456.971687747,468.483328682,413.446076288,495.826443347,486.70295694,422.20102813,466.034998874,438.810804143,520.725059956,346.527780592,325.795671223,763.827631896,396.405821034,415.841371877,1141.921881848
"K10808",650.343559168,598.851614951,437.90154976,208.147832208,155.66311101,232.144274023,184.716568144,460.17241126,493.037756703,366.204430313,351.993664858,330.528750934,235.454524901,245.017436675,195.359617559,200.729028223,162.636965559,168.430865182,192.484806321,189.14820525,496.655980898,594.669362553,533.609580863,435.687407693,370.351669529,347.464559632,267.860786853,218.386690807,220.411370447,554.982794004,492.604279022,468.615325726,458.538086592,401.891368091,367.312225963,454.395611195,266.282993745,234.103240859,629.068299308,375.151089898,146.620391788,65.10685044
"K10839",0,0,2.315175,0,0,0,0,1.278225,5.214841,3.665195,0,0,0,0,0,0,0,0,0,0,1.135011,2.23398,0,0,0,0,0,0,0,0,2.897742,2.863032,9.70766,0.9546312,5.559086,11.47043,0,0,4.439736,0,0,0
"K10841",0,0,0,0,19.77186814,14.44900969,1.553738033,0,0.394748909,2.913172698,8.923146001,5.452601823,3.569185698,25.81015401,0.923357008,5.027890689,0,1.583446139,0,2.421230244,4.811362822,2.959355328,0.498766804,3.721909894,0,1.204251795,0,4.029608702,29.10683929,1.573818186,3.070913983,2.275596944,1.714633193,0,4.713042222,1.823387141,1.485322449,0,0,0,10.431598089,0
"K10843",0,1.010952,0.6309802,0,2.651964,0,0,6.270638,0,0,0,0,4.388343,2.380035,1.36233,22.68059,3.043553,0,0,3.572307,0,0,0,0.5469551,7.69894,10.5298,14.92631,6.397755,21.33184,0.8094844,0,0,0.4409559,0,0.6060316,0.6252325,4.382919,7.444298,1.613347,0.5477502,3.94061,0
"K10848",0,0,0,0,0,0,0,0,0,0,0,4.6049901,0,0,0,0,0,0,0,0,11.58078195,0,0,2.155430225,0,9.76367808,0,0,0,0,0.778061315,0,0,0.512648501,5.970593528,2.463904024,0,0,0,0,0.647045005,0
"K10865",1.250354509,0.7574377,1.710657361,0,0,0,0,1.416699657,0.275227712,0.677042914,8.022728724,4.70248158,5.135194566,0.806567313,3.32909452,1.464037776,2.062852344,0,0,1.210615122,0.9270615,2.606509979,3.203084898,2.458779,1.785233946,2.982967838,1.896885369,0.542032039,0,1.645951519,1.775127,10.744577964,0,4.065423091,3.545860443,0.9368888,0.742661225,2.018231888,0.546745268,1.152898015,2.272644096,0
"K10866",17.8596,4.920323,3.434033365,0,2.310998,6.917079,9.334825,1.214314,7.445618484,20.427850681,3.642650447,11.147481132,7.961241,4.14806,8.801529416,4.02616,13.021359,7.167133037,1.457799275,3.11301,12.155296893,6.520255862,1.379191074,7.511791101,11.43182622,19.733245453,0.846194217,12.619748037,6.531901526,5.422412131,7.788414315,1.35994,5.95582959,10.314928071,10.324095446,11.76474658,3.199764,3.892304,3.543536704,9.55645914,11.50742,0
"K10884",1.013801,0,2.115469,120.5294,0,0,0,0,0,0,8.2077253,4.109919,0,1.329913,0,0,0,0,0,0,1.3713882,14.0641758,4.54925,1.202316,1.410316,4.765474,0,3.515883,0,3.558814,5.22997,0,4.402584,5.233711,11.334695,0.6871925,0.6021577,1.636404,2.6747316,0,0,0
"K10896",0,0,0,0,517.75818318,666.1601264,110.67603784,0,0,0,0,35.167085315,147.37926111,98.42483835,38.406075907,64.88283194,203.788694441,78.70182292,24.74356436,120.5500967,0,1.160622168,0,7.298432683,30.57521827,87.37411266,43.512981728,48.78288349,284.6467998,0,0,7.437172305,0,0,8.213206469,1.191849407,325.14570177,280.29738934,0,0,313.10368047,21.65860868
"K10914",0,10.53693,0,3.325755,0,0,0,0.558611,1.953423,0,0,0,0,0,0,0,0,0,0,0,0.4960236,0,0,0,0,0,0,0,0,1.622515,4.748901,0.6256022,0.3535375,4.171937,0,2.506408,0,0,5.174019,0.8783201,0,0
"K10943",0,0,0,0,16.73481002,0,0,0,0,0,1.810110167,2.949575555,1.3845979,13.14148466,6.447579107,5.1115112,1.200366666,0,0,14.0890553,0,0,0,1.725737777,1.012145157,2.931470695,0,5.046505188,0,0,0,0,0,0,0.956067024,0,6.05012808,1.174402176,0,0,7.252760933,0
"K10949",17.314327,12.771112828,17.20210993,0,97.78530991,181.398654,120.982201,20.406489706,12.40934028,16.630626632,9.291205471,64.63353414,34.571411523,22.192967727,30.750629931,21.137396,31.882493102,99.903045413,73.07786887,50.38338688,32.352812725,17.714272367,11.780621794,49.79061971,32.121426726,64.820155864,55.928418485,60.614727804,52.572320784,39.04827554,27.49126494,38.82818513,21.092900848,14.792240476,61.32476742,34.86050345,52.98899799,67.90339986,40.706502469,48.902822009,79.034167371,0
"K10951",1.278772,3.15348,2.18692,0,2.75744,13.54595,0,0,1.688897,0.6924303,0,4.53609,4.867071,1.649797,18.41468,0.7486557,6.85664,8.097168,1.114057,29.7151,1.715415,0.8440888,2.489583,0.7582787,5.781496,3.434855,7.11332,7.760913,12.21522,0.8416798,0.2737214,0,0.3056626,0.3606987,8.821891,1.300199,2.65839,2.064101,0,0.3796905,13.6578,0
"K10956",91.252210741,53.40116235,78.156206176,62.145977998,32.051637176,52.157826645,46.862145942,56.406083476,44.65671887,65.795427238,54.232124723,35.403723189,87.905265114,38.445390703,84.319361661,53.010720979,45.053758326,99.45949251,54.94735,58.29684719,30.810507572,44.503509403,30.07763749,45.186992831,53.609647371,50.332397132,50.27550789,52.24664947,66.321641312,42.439714995,42.908126739,61.073792767,26.680950983,43.965771207,73.721731076,42.896368279,66.084285088,35.391445737,78.747181123,73.236716351,19.871544213,40.53073
"K10960",21.19567549,2.23163458,5.458400161,0,0,0,0,8.745381826,25.038778105,5.571096,4.043492312,1.882535155,6.165025849,4.57959357,0,0,2.298363684,0,0,7.193751481,13.309701589,9.826314534,11.635950847,3.177373609,0,0,6.575173495,0,0,6.260046086,14.865975571,0.785660018,9.289932138,13.718167984,0.8449811,15.629573742,0,1.037948,4.728797222,11.40150894,0,0
