,X1_050_06,X1_090_07,X1_120_01,X1_200_02,X1_300_04,X1_400_05,X1_600_03,X3_040_07,X3_060_01,X3_080_02,X3_120_06,X3_150_07,X3_200_01,X3_250_02,X3_300_01,X3_400_02,X3_500_04,X3_550_05,X3_600_03,X3_800_03,X5_020_06,X5_050_07,X5_080_01,X5_120_02,X5_200_04,X5_300_05,X5_400_03,X5_500_05,X5_600_03,X6_040_06,X6_080_07,X6_200_01,X8_040_06,X8_070_07,X8_200_01,X9_040_06,X9_070_07,X9_380_01,X12_040_06,X12_120_07,X12_300_01,X12_1900_03
K07243,0,0,0,0,0,6.496860202,6.31628464,0,0,0,0,3.460104014,2.110250491,6.9833085,7.551084771,1.244848399,7.152862094,0,14.22237454,6.468657972,0,0,0,0,1.504922625,3.662371491,13.59104037,3.739186993,9.152001978,0,0,0,0,0,3.595358774,0,9.763733379,10.01920174,0,0,51.63269467,0
K07252,0,0,0,0,9.416962977,0,0,0,0,0,0,0.864773736,20.56894201,8.377526348,6.535635534,3.733456091,0,0,0,0,0,0,0,0.496162228,1.128362808,5.491955149,0,0,9.898430814,0,0,0,0.401060594,0,0,0,2.500604762,3.396711002,0,0,36.75949719,0
K07270,7.929969942,8.683221288,13.36611674,21.07567377,0,0,0,12.55054727,11.23311451,22.71230412,18.98699707,2.438576595,3.57761557,0,1.116960439,0,0,0,0,1.519638125,6.333709432,3.025681601,15.20065001,10.81663907,0.351805425,0.516225718,4.646180327,0,0,13.51719314,28.17322705,2.128380027,16.82038273,22.11046269,4.812044741,7.020528162,2.731771818,0.768039698,1.531490086,4.00168613,0,0
K07282,3.47753819,1.282234358,3.153354248,0,0,0,0,1.784029725,1.030586823,9.056809111,14.01787299,0,0,0,0,0,0,0,0,0,0.829619969,2.407075949,1.352597001,5.794262341,0,0,0,0,0,0,0.52318582,2.210821331,2.927281343,0,0,0,0,0,0,0,0,0
K07299,3.190289869,4.411201681,6.734707336,0,0,0,9.093907688,11.04750217,11.34551118,19.58480966,1.015261729,0,3.509013201,0,2.162776901,0,12.279245,75.18080619,3.69686836,33.34815215,0,4.416497875,0,1.993368811,0,1.103217001,3.998411379,2.815890381,27.02366183,11.23467166,6.479596608,0,0,2.799074827,16.51851046,4.619935535,8.037093125,0,1.40662693,0,17.38483811,0
K07300,0,8.867815087,22.97520646,0,10.47239251,25.19370676,0,6.848676237,11.85466232,3.131588224,6.40147856,4.299800758,0.641761771,34.56137487,18.26329161,7.047888262,0,0,1.235787791,5.492207186,11.36278734,3.969975011,8.332268771,15.4791565,47.53005715,23.19979101,7.672438557,35.96644525,39.6931265,14.54057008,1.294330554,0.445923004,6.318669628,6.433886635,1.805913563,7.177219433,2.767823822,2.002929078,13.52217728,7.573988415,12.69845209,0
K07304,3.928237998,6.165308054,8.162329403,0,1.042175511,0,0,4.349031009,9.951434703,20.7239057,31.41210254,2.051568954,12.27014852,2.090347136,0.52603559,0,1.291686074,0,23.45726737,1.795801711,12.51772511,20.11825613,6.30568357,10.36146843,3.558826406,0,4.520536293,0.778543064,1.832508329,23.39013613,36.72594383,2.182021086,14.61658495,7.771814184,3.267139255,11.58607009,17.99941791,10.4726219,14.32951498,23.15739697,0.736117336,6.963510143
K07305,0,0.867752379,0,0,0,4.812281066,0,0,7.671948408,3.502398584,0,0,0,0,0,0.922070076,0,0,0,0,1.122890986,0,0,0,0,0,7.324661121,0,1.629776206,0,0.708132233,0,0.792415313,0,0,1.136016992,1.482208077,1.342243967,0,2.379704241,0,0
K07335,0,0,0,0,0,0,3.409536733,0,0,1.008028647,0,5.901112716,0,6.470620513,93.15482575,19.95040435,14.2150523,29.97753455,1.500409304,6.065843492,0,0,0,0.244340124,1.283302179,57.799466,70.85067613,66.32741332,99.75312061,0,0,0,0,0,14.74606822,0,2.937831018,0,0,0,73.55886237,0
K07364,1.13739031,10.53685725,4.060980882,0,3.161298368,4.651469669,4.025592595,6.23613962,0,6.664926254,2.805169429,0,3.399407276,2.624866397,3.723201463,4.679101219,7.489108448,0,0,0,0.814025609,2.755468521,0,13.50270063,2.929342262,4.523120581,1.179982305,8.031286349,1.033799929,3.271030499,0.898365124,24.9465422,4.021160161,0.582117535,3.258950936,13.69137146,0,0,6.14319634,13.97360541,0,13.83539515
K07374,3350.073111,3283.86515,2924.603103,2713.701208,2465.906835,2786.510488,2219.082734,2524.423748,2920.5322,2526.595375,2398.847931,2011.541882,1923.385864,2245.625043,2300.456778,2361.874443,2620.680694,3905.861656,3502.352261,2691.013134,1832.321261,2054.635584,1729.428091,1722.545057,2097.604243,2266.206647,2518.239861,2616.519712,2556.864215,1776.639877,1688.587744,1773.128768,1778.809716,1795.745633,1776.302534,2025.417301,1388.172141,1439.419575,3097.196918,2946.847794,2514.366423,2237.204438
K07375,652.728038,521.9030126,498.678931,485.4813101,704.7882844,400.9588577,231.6246776,392.578058,485.2191477,491.3849609,491.7200914,460.7632734,401.6035179,486.7265039,477.5718754,503.4948633,537.081474,643.4724444,313.1871118,425.6336586,351.3041615,405.9533127,350.5057581,504.405231,503.6592885,579.492797,664.2454547,629.9346233,515.2913623,283.6468996,259.1221265,381.276757,359.6148127,286.5616064,419.0978557,377.6940199,352.5946161,337.4790919,474.2989481,590.933832,425.9552354,248.3491219
K07376,243.5235053,151.0359874,247.9333891,147.6687905,580.8441435,702.0610172,487.7967212,196.4884683,232.4037058,244.6528753,292.8909633,118.1576549,355.2865294,389.5042899,378.0190858,390.2124326,360.4096771,291.292376,238.1040666,593.8235605,124.9935738,147.5442543,152.1641101,178.6746523,269.0778189,315.8254887,271.6947644,372.000247,481.0895672,139.9695675,121.1930377,126.037032,143.8574653,144.892443,120.5712711,207.6971933,203.6972316,172.6767,209.6653569,241.3800938,327.6994848,563.3370173
K07386,0,0,0.321997441,0,0,0,0,0,0.631415871,7.398520119,3.292725711,15.46848795,12.52274785,2.786819737,11.06818074,14.90340039,0,0,0,0.963943641,4.066306326,5.571307243,1.721401405,4.141673434,6.342064774,0.654909206,0.982395284,0,0.49182344,5.113133299,9.829998356,5.418069177,9.197736943,4.77211217,32.72394604,2.056919655,19.64054771,30.29462917,0,1.723516624,0,0
K07401,0,0,0,0,0,0,0,0,0,6.845059396,0,8.904832252,6.109745509,0,0,0,0,0,0,0,11.70436821,8.489821928,7.155969268,7.663694955,0,0,2.120779008,0,0,29.75501102,8.303807365,1.949406646,4.129840166,5.978504416,5.857303709,5.920593062,2.574947065,1.748847151,0,0,0,0
K07404,2.619444351,2.036574169,0,0,288.3675137,380.1353474,45.59180947,2.015721897,0,1.186263221,2.862933361,0,10.13156678,3.45436963,10.47951889,62.11072402,47.8332792,17.45415658,134.3254458,61.73562318,2.281940641,0,2.004274031,3.201175017,9.536472803,3.990132491,15.16067444,10.97270009,28.15392466,0,0,0,0,0,10.02010039,0.920428333,139.1091674,101.8537298,0,2.234021735,44.35624817,0
K07407,44.66253863,63.06921843,45.64114904,14.21789003,53.95642499,29.70138741,120.8884071,84.3287105,38.03082595,29.80774215,68.70912167,59.45409866,30.80609775,109.8576503,91.13756349,41.82313176,142.6314826,106.6839948,206.1446165,101.1542203,25.19825934,50.16409116,36.57976637,15.90633118,21.49967225,75.00737214,54.05097491,67.3816437,102.232913,26.62685787,21.00924284,21.17394219,29.22582373,19.52538351,46.0482272,27.32162468,29.12288667,22.9318883,44.71800615,38.30557397,80.46393825,97.52281786
K07441,0,0,0,0,0,0,0,0,0,2.273153606,0,12.56800184,0,0,0,0,0,0,0,0,1.943432867,9.867751142,1.980335549,5.090023276,0.964636267,2.81704027,0,0,0,0,0.919194832,16.83167564,2.057197869,1.588305736,0,0.983075288,3.420423327,0,0,0,0,0
K07466,25.59971516,31.90936375,37.35931453,116.5345292,7.561342558,3.309887478,0,30.73885325,53.2215466,39.96036984,27.71312769,48.65665661,20.55601903,7.210104462,15.60676793,16.74875709,31.37813116,0,18.27895596,22.50212698,42.03517671,67.36982359,47.5492401,75.55294766,33.78669303,25.61602023,45.51179634,41.18927029,19.15019177,57.58212412,32.2902796,71.81830503,33.91258321,39.90859126,46.61942481,44.43161674,27.62127931,41.40300385,28.28507113,39.80590699,5.356245589,0
K07516,45.53680329,55.25529742,41.75065744,5.008567946,22.85089202,31.98828573,15.39486972,25.1480565,30.86053057,25.29727584,18.52768493,19.91557963,7.88102029,26.28423986,30.518135,12.929256,23.375183,13.57888704,12.7186127,5.442945392,50.08529247,38.48354946,25.02726305,22.28331139,24.27967051,24.93624724,8.589818644,26.52955893,46.12312013,47.00909472,21.86532181,21.40068232,50.00701727,21.15553008,41.86307231,36.98519109,32.16565363,42.17828388,25.9323391,34.41072731,48.49803456,0
K07542,0,0,0,0,0,0,0,0,0,0,0,0,4.086971007,0,8.440939453,0,0,0,0,0,1.468005504,0,0,0,9.47251015,1.41859994,0,0,0,0,0,0,0,2.399508213,5.877158976,0,12.27245957,12.28342813,0,0,0,0
K07745,15.53166492,11.14797231,17.92650509,0,3.19583987,0,0,17.35033414,7.923247003,10.62014027,6.797411919,9.30227814,26.4259466,10.356704,23.37839932,0,0.672307398,0,0,0,12.57442106,37.05911142,15.73389138,13.64412076,10.29805861,3.804658418,2.153040862,0,4.790132087,10.6528969,14.0488094,9.691811494,9.961320527,17.75307803,16.75737127,5.883307945,6.89927366,5.293474461,18.16152933,24.14391271,2.087231342,5.500383774
K07749,0,0.335782442,0.412889026,0,0.899965609,0,0,0.467189055,0,0.677637987,0.386410651,0.661161458,0,0.800628145,0.454255483,0,0,0,0,0,1.738039962,1.680927954,4.250502147,2.276040508,0.431344043,0,0,0,0,2.565563147,7.672458801,3.473725288,3.679563278,1.065333496,3.044230757,2.637535103,1.911833607,1.558170171,1.070730064,2.578357813,0.892203754,0
K07750,6.96397034,0.641937022,0,4.349629889,0,0,0,6.252088826,3.286963269,7.245214107,0.738726245,3.277093858,0,0,0,0,0,0,0,0,1.661361728,3.838575291,13.65635706,5.345277635,0,0,0,0,0,17.9041801,22.65272156,3.525607132,19.61697204,10.1584469,1.324156236,16.90195923,0,0,10.23491973,0,0,0
K07759,2.035061587,6.76422652,0.692005711,0,4.612966578,38.17926304,1.958048238,0.783013046,2.270417763,3.429247591,0,0,11.36761793,24.46632419,1.552255879,64.61972472,6.152296632,143.4155842,0,14.78303968,6.554183768,3.521562907,2.397694375,1.271554768,4.42189265,2.152218767,39.81732291,53.06796706,7.522068682,8.122046261,0.45925392,0.970332456,4.625235791,4.166186485,4.45824488,1.473510829,0,0,0,4.93868665,11.43295382,0
K07760,1.156226073,1.278967519,0,0,3.427894485,0,0,0,0.513980562,0,0,1.259154624,0,0,6.920886083,4.077076731,1.9646792,4.748261444,0,0,0,1.600628848,0.674575447,13.00387475,0.821476872,10.39553651,4.798093654,7.143752475,6.005258185,0,0.521852862,3.307782998,1.167929321,0.676294512,0,0,2.184604771,3.95662744,0,0,1.699165111,0
K07874,29.23358137,24.2729465,22.21114266,10.71853589,30.70908218,11.7464329,22.22094356,18.0904236,22.13404691,46.2257026,17.14109423,33.04758996,37.50307276,8.298985704,45.88835299,55.32345834,51.10856631,23.61050426,11.59148002,177.5399194,8.410723465,27.4615217,12.96193551,18.08441278,13.32012819,21.62410054,73.00694082,31.72573229,65.2392175,14.40962608,5.86054568,4.21698685,10.66745308,24.9642436,9.52179058,13.40378079,19.42496446,18.29193984,26.02571032,28.07419788,11.50701827,203.520027
K07890,0,0,0,0,0,0,0,0,0.343968236,0.863656258,0,1.685313521,0,1.02040842,0.578953066,0,0,0,0,0,7.753021398,2.142359157,0.902884443,0.966945314,0,1.070299188,0,0,0,3.633150426,1.04770971,0,1.954016447,4.073333955,0.554271706,0,0,0.66196772,0,0,1.705683647,0
K07897,37.69458876,19.16175665,14.61747922,34.82970884,2.496194036,20.96127408,77.13772014,11.47514307,26.50437476,12.27554597,12.05888394,25.20042479,35.06309446,31.52646062,62.77501828,59.43787806,46.85501949,330.9485357,143.5997395,22.39485858,18.15283013,20.91902989,18.22840149,21.00922922,27.23233558,37.3728113,12.66614647,30.12313952,60.13596781,11.39810982,12.2619208,59.21427952,11.44695318,17.38176305,32.59111984,9.409540086,29.78731439,25.38643629,23.05615382,10.92271513,19.22999443,0
K07904,10.01530999,4.154439321,0.851405647,0,20.41370267,15.35947364,0,0.963376052,0,8.384017577,0.796805412,4.090081572,4.988923229,3.301900902,9.367061336,2.942993318,6.381820022,42.84350843,2.401689652,0,7.167916532,2.599642025,2.921609522,2.346676248,6.226228157,7.792516224,6.493971584,8.839953802,3.901347042,1.175637366,1.695122055,7.163061112,3.793756621,1.464527427,8.967733954,3.625852855,1.576933099,1.071018117,1.103959618,2.278607841,1.839785672,8.701986468
K07912,0,0,0,0,28.69440111,8.795907099,0,0,0,0,0,0,21.42754349,0,0,0,9.136689408,0,0,0,0,0,0,0,0,0,8.925363789,1.898390553,6.702551197,0,0,0,0,1.258036,0,0,21.6734881,18.40019277,0,0,11.06269228,0
K07915,12.58380963,16.9077326,3.250339232,5.146188616,10.00832639,2.535432237,0,1.908326878,11.34266341,7.977024646,6.083793077,0.793924803,17.88819741,9.047431061,11.32683588,13.76551681,3.96790146,4.695764052,1.398574295,3.786639263,3.340125698,7.776491796,1.637712988,5.129586096,2.875311023,11.40740418,14.53890621,15.94445009,9.589378907,12.30155188,1.316159025,5.252845374,18.49059434,5.654790357,2.611087195,11.7507593,3.722304637,5.245638434,4.500076355,1.326900148,40.15330435,0
K07934,0.722066402,7.135892265,0,7.681284185,3.582873854,0,1.599712613,7.223404364,11.77754896,8.199385062,8.066293645,7.903463797,0,8.453045684,2.398018589,4.76322257,1.333489301,0,0,0,22.50620901,12.42350122,6.577048941,20.17225661,7.668686377,23.10896412,15.44199303,7.369435291,12.34630999,5.462920955,17.03071047,25.68471083,13.7838895,8.11944567,22.85303036,8.72832596,9.258006776,3.183462942,4.846969965,28.60806347,2.734262574,0
K07935,40.84478012,87.70198861,80.06472943,39.86411745,0,0,19.97388264,39.47445513,65.30430256,71.26554416,45.80417325,90.47351275,27.74134935,15.98384341,28.17166081,12.71941339,17.1940982,7.67147484,0,0,48.95173571,66.54461322,123.4333337,78.16675179,17.98986238,48.57051263,14.58170123,22.01468032,34.16105299,95.32694656,97.96948379,94.09606644,66.65838385,71.40331572,78.40562383,61.26245058,70.40985105,41.68826182,27.14240849,67.87977758,34.70641053,0
K07937,18.36260773,13.05766694,17.84014723,0,0,0,0,12.11180874,10.49500772,11.71177793,6.678426863,17.14051526,0,13.83744598,0,3.083338375,0,57.45487836,0,0,0,10.89445357,18.36560899,16.39056146,0,1.814249924,0,2.315378073,0,27.09742194,33.15123095,17.51085508,19.8733638,7.671838037,13.15354041,20.89319112,8.260668331,4.488370723,13.8792611,12.73210547,3.855042232,0
K07942,1.808042764,1.999979089,0.409873236,0,0.893392155,2.464722972,2.275288458,0,0.803734544,3.3634422,0.767176525,1.312664515,0.600426517,3.973901318,1.352812643,4.958728782,0.512042886,0.825007798,2.312383795,0,4.744699065,1.668650259,0.351621332,2.259416042,2.997354192,2.084098518,0.625249588,0.531952731,10.64278492,6.225569714,4.080224071,5.747254655,0.60878122,0.352517392,4.3171362,0.436378373,4.554886443,3.093578227,0,0.73129291,1.771373987,0
K07944,50.36242501,89.60996431,42.12550933,14.58789806,103.8157086,105.3993832,92.28705887,104.6973881,79.44390144,27.80642127,49.5347978,50.0160315,49.53383658,55.78084664,64.21187546,36.10163082,52.88100907,124.6176098,84.90827323,87.58988487,38.39131191,38.60083962,36.34331853,61.07461057,38.53857838,40.53828227,47.31397339,75.06629653,176.5921603,20.24812734,15.90319145,19.87622761,31.52055131,34.9281478,27.88565358,18.91283221,47.40488879,45.71610366,71.53875786,57.91952939,86.77294416,123.101272
K07951,16.70358029,5.472694391,10.91082091,2.607653572,25.10171812,42.22614983,0,13.07563907,15.41481096,14.5390649,0,0,10.13024143,26.46174136,2.526976383,8.643754798,4.320092919,17.3366755,65.29593742,0,6.660533475,7.038259263,2.114137112,13.39920787,0.99978193,9.356050574,12.90311458,12.70111268,14.94772469,2.919897214,4.283558041,61.22785703,2.989820524,3.431746555,17.20052562,5.094463798,11.52139106,21.20407962,5.242738458,7.187843645,24.48553265,19.56260524
K07952,1.533171398,0.847964107,1.042684281,0,0,0,0,7.07886119,0,17.11264849,4.879087193,3.339312094,0,2.021856549,0,0,6.512977922,0,0,3.121418852,3.291853559,2.122455482,3.577984634,15.32738991,0,6.362133178,1.590584256,13.53244617,0,8.638551588,4.151903683,0,1.548690062,0,0,0,0.96560515,3.93490609,1.351977573,0,2.253115899,0
K07953,0,0,0,0,4.36163466,5.684338125,13.42527303,0,0.230031209,0,0,21.93203735,24.54182803,2.047216209,6.217394916,0,102.8519198,112.2591775,49.98244701,1.053523353,0,0,0.603810406,0.969977355,5.420736651,4.898038561,5.031379061,11.47164168,6.481626126,0,0,4.441179566,0,2.836704986,64.20876434,0.749356705,13.52133512,20.71924019,0.456311701,1.255789194,58.97572894,0
K07975,6.242348471,14.43630342,0.897193451,150.7720932,0,2.552869873,0,4.060742078,10.85933145,11.30592029,0.794613375,11.10809174,0,0,0,0,0,0,0,0,8.244323561,5.380924691,2.185179061,3.164513239,0,0.912398944,0,0,0,10.7842345,4.603715344,29.65323074,6.412763851,14.72916947,2.835003103,13.61078503,1.661739095,2.257232951,0,3.029785758,1.938727634,0
K07976,17.61372938,18.83224093,36.16588548,27.15654483,10.92525665,9.220931934,0,33.85833617,15.51360674,25.2284096,26.92126077,18.82534189,19.11766798,6.426518535,16.15846711,20.0479075,2.070165332,11.75672099,75.60102111,19.84300629,15.79811622,34.90958318,35.96598693,15.35372952,9.692862876,5.625693192,28.68265652,11.90850266,2.562409068,32.85315949,21.50763564,11.79888162,18.38952027,16.94700476,18.03554532,17.28165524,16.52963237,22.00559473,11.84415377,16.82038274,9.84717499,26.03414108
K07977,448.3370125,761.0103701,419.818213,461.0254865,987.098593,1029.563866,816.3854983,445.5068604,496.5503133,362.6458411,460.7922003,555.1076439,1172.822557,858.8048424,919.0291257,677.1099118,902.9968556,1194.150323,742.141385,585.8879306,270.0612554,354.7009276,372.1677118,405.8533138,833.9515929,777.5728668,798.3903679,999.997932,1007.478579,273.8830436,280.6410151,448.6742512,259.3056442,309.2319451,481.7960932,290.080546,749.7178451,834.4208661,522.2188347,471.2428646,949.6185088,713.5000797
K08017,2.42036658,0,0,0,0,0,0,0.620842344,0,0,0.513496821,2.635830346,4.822625788,3.191837539,0,1.896595694,1.370909486,0,0,0,1.732246495,0,4.707037563,0,1.71962492,2.789913216,0,0,5.028402854,3.030531876,2.913098643,1.538731646,4.482253193,0.943806564,15.02593645,1.168330364,2.540614438,2.070635027,0,0,0,0
K08054,13.76946854,1.463541549,15.25136057,0,0,2.346316559,9.326986145,44.75464923,18.55708545,20.70882987,7.27824192,6.034410134,2.286327017,0,2.838466817,25.62562134,12.18261681,3.141496193,75.83239496,0,6.195246684,29.05674268,12.70978707,7.66593079,2.445737085,3.967954953,14.5523337,6.07676976,1.191941258,17.55542965,20.20709714,6.340927114,8.968591133,21.80939566,1.587694046,37.9281534,0,0,16.27832392,2.689443524,14.19569397,0
K08056,0,0,1.074445769,0,14.63716912,23.42130354,1.491115934,0,0,0,0,0,15.34614929,21.3553099,2.068661283,0,0,0,0,4.824751855,0,0,0,0,0,0,1.639035474,1.74308271,2.051404558,0,0,0,0,0,0,0,5.472602902,3.378973608,0.348290132,0,3.192404424,0
K08057,2180.198045,931.715196,1615.952942,686.9616992,1732.519092,1213.899113,2018.848549,1815.407399,1611.52545,1034.903251,1043.289286,754.9732955,1285.996624,1281.7658,1354.153069,1959.071426,1076.475948,1232.778328,1319.574105,2555.001855,1029.442172,1052.257699,1214.539138,984.5330805,1306.875541,1233.346916,1541.592847,1181.261724,1486.06208,941.6899653,952.5395967,679.3778144,1035.470301,1396.356807,867.6391981,1122.685158,969.1416764,900.9286217,1733.865644,1290.605548,1128.309263,3883.624859
K08059,0,7.012732264,2.874361323,0,0,0,0,13.00950198,8.454651156,2.358716625,0,0,0,2.786819737,0,0,0,0,0,0,8.31841303,22.67246974,6.164630103,8.582624618,0,0,0,0,0,7.937947287,0,0,4.802922381,4.944271871,0,11.4758876,0.66546944,0,0,8.974726264,0,0
K08076,0,0,1.14027542,0,0,0,0,0,0.745335113,3.119054158,1.067150105,4.869144729,5.011195208,0,0,0.656918151,0,0,0,0,3.999953422,0,5.869304843,0.69841555,0,0,3.478913349,0,0,2.624190548,1.513501835,5.329658565,1.693641349,2.615227547,4.80414319,0.809342155,0,0,0,0.678157095,0,0
K08099,59.23682312,124.1711941,59.50259418,154.9159707,8.835796605,6.334253918,79.69366088,103.7564122,64.30749158,57.27177836,65.39871696,38.03032496,28.68616577,16.45215266,31.78246015,14.02369725,59.0105421,12.7470766,40.2700843,32.83382988,20.6770117,32.51330965,51.88477007,30.92804582,22.36086337,48.74476123,21.77967252,11.72113293,37.05600234,38.07897763,38.22096877,14.81167932,37.77669009,46.74797648,13.40718066,41.17827272,74.34476798,81.10858704,116.9294467,60.33288826,83.5211168,388.2424732
K08137,0.958434496,0,0,4.510387065,0,0,0,1.475074208,1.704222772,1.06976641,1.830044109,2.087510834,0,7.583563318,1.434238536,1.126541793,0,68.22387615,0,0,3.429738309,0.663407416,2.236712675,0.598852615,0,1.325724337,0.994325111,3.383826033,0,0.900039166,0,0,0.484067855,1.121206319,0.686547742,0.693966029,0.603630674,0.819945232,2.535493315,0,5.633979355,13.32405531
K08139,11.29413138,0.567867366,6.284413854,9.663657355,2.835508083,0,0,1.580198275,4.076512913,14.89807045,0,0,4.764185118,20.18021626,7.156079525,21.35918491,0,0,71.55719169,0,0,2.842745804,0,0.641531026,1.359029178,3.307325994,15.87567342,3.376694682,1.986987429,1.380233464,6.487740898,0,10.37131806,0.600555647,0,1.486845769,1.204717068,0,4.526983728,3.114612904,4.216579385,0
